ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
2.92,5.6,5.11,-14.94,3.4,9.09,0.96,0.38,-1.42,-5.2,13.55,-2.76,0.33,-2.94,-1.1,13.72,0.35,15.73,0.41,0.53,1.95,2.39,0.7,-0.76,-3.37,11.65,13.85,-2.82,0.16,-0.74,0.65,-0.17,-1.51,7.55
2.92,6.56,4.95,-14.71,3.17,9.04,0.24,0.82,-1.34,-4.85,13.32,-2.14,0.7,-2.86,-1.14,15.57,0.11,16.88,0.49,0.49,2.04,1.76,0.67,-0.71,-3.34,11.62,12.92,-2.9,0.15,-0.16,0.7,-0.38,-1.5,9.31
3.24,7.05,4.71,-14.8,3.32,9.12,-0.46,0.61,-1.05,-5.13,13.34,-2.11,0.76,-2.71,-0.91,16.13,0.32,18.04,0.57,0.6,2.29,1.65,0.58,-0.78,-3.25,12.13,13.19,-4.17,0.14,0.49,0.88,-0.09,-1.89,8.98
3.24,7.05,4.71,-14.8,3.32,9.12,-0.46,0.61,-1.05,-5.13,13.34,-2.11,0.76,-2.71,-0.91,16.13,0.32,18.04,0.57,0.6,2.29,1.65,0.58,-0.78,-3.25,12.13,13.19,-4.17,0.14,0.49,0.88,-0.09,-1.89,8.98
3.33,6.19,4.78,-15.62,3.28,9.09,-0.03,1.17,-0.79,-5.13,13.68,-2.2,0.97,-3.25,-1.06,15.78,-0.17,19.87,0.71,1.38,2.57,1.63,0.77,-0.59,-2.89,12.31,11.19,-2.15,1.04,1.15,1.29,0.02,-2.16,8.88
3.33,6.19,4.78,-15.62,3.28,9.09,-0.71,1.17,-0.79,-5.13,13.68,-2.2,0.97,-3.25,-1.06,15.78,-0.17,19.87,0.92,0.81,2.69,1.63,0.77,-0.59,-2.89,12.31,10.83,-2.15,1.04,1.15,1.29,0.02,-2.16,8.88
3.59,7.2,4.76,-16.63,3.67,9.35,-0.57,2.28,-0.54,-4.94,13.31,-2.3,1.07,-2.49,-1.16,16.41,0.2,19.85,0.97,1.19,3.57,1.84,1.31,-0.22,-1.18,13.24,10.74,-1.18,1.74,1.96,1.18,-0.06,-2.32,8.76
3.69,7.34,4.4,-16.48,3.6,9.41,-0.07,0.3,-0.39,-4.93,12.75,-2.47,0.88,-0.73,-1.26,15.73,-0.58,20.53,1.07,1.37,4.02,2.05,1.29,-0.05,-0.3,13.12,10.04,-1.7,1.13,2.0,1.22,-0.21,-2.39,8.25
3.56,8.03,4.57,-16.48,3.51,9.31,-1.26,0.3,-0.38,-5.52,11.68,-2.64,0.74,-0.49,-1.42,16.5,-0.34,20.65,1.01,1.16,3.78,2.13,1.38,-0.05,-1.19,13.34,11.17,-1.45,0.98,1.22,2.27,-0.57,-2.69,8.26
3.6,7.24,4.02,-16.15,3.76,9.41,-1.04,0.69,-0.52,-5.02,11.2,-2.63,0.74,-0.75,-1.58,17.91,-1.26,20.78,1.0,1.12,3.77,2.24,1.2,-0.26,-0.2,12.03,12.06,-1.35,0.81,1.53,2.09,-0.23,-2.51,8.04
3.6,7.24,4.56,-16.15,3.76,9.41,-1.92,0.69,-0.62,-5.04,11.2,-2.63,0.74,-0.75,-1.58,17.91,-1.26,21.17,0.81,1.32,3.61,2.25,1.2,-0.26,1.32,12.03,12.22,-1.35,0.41,1.53,2.09,-0.22,-2.51,8.04
3.52,7.14,4.01,-17.22,4.08,9.66,-1.84,2.04,-0.71,-4.71,10.97,-2.62,0.17,-1.2,-1.55,19.78,-0.67,21.75,0.58,1.37,3.54,2.23,0.78,-0.3,1.51,11.83,11.4,-1.19,0.19,0.83,1.53,-0.07,-3.21,8.08
3.81,7.37,3.74,-17.72,4.14,9.82,-1.7,2.28,-0.38,-4.74,11.6,-2.63,0.22,-1.48,-1.7,18.99,-0.1,21.51,0.53,1.18,3.0,2.67,0.84,-0.45,1.64,11.82,10.94,-0.99,0.12,1.03,1.55,-0.11,-3.55,8.51
3.65,8.95,3.51,-18.49,4.83,9.9,-0.58,2.55,-0.51,-3.7,11.19,-2.71,0.09,-1.45,-1.64,19.84,0.01,23.1,0.46,1.02,3.14,2.2,0.56,-1.35,2.53,11.74,9.73,-0.94,-0.16,0.72,1.58,-0.4,-3.85,8.37
4.78,9.06,3.84,-18.18,5.49,11.1,1.22,3.73,-0.73,-2.28,11.08,-2.7,-0.05,-0.85,-0.97,20.69,0.98,27.17,0.25,-0.94,2.86,2.56,-0.27,-0.94,4.95,11.38,9.97,0.58,-0.25,1.97,2.46,-0.22,-3.36,7.53
4.93,8.34,4.45,-18.59,6.11,11.8,1.72,-0.32,-0.12,-1.46,10.49,-2.79,-0.05,-0.98,-0.68,22.79,0.92,24.53,0.41,-0.05,2.13,2.83,-0.26,-1.07,-0.19,11.33,9.14,0.08,-0.01,2.79,2.2,-0.46,-3.9,7.0
5.33,8.34,4.63,-18.59,6.14,11.8,2.52,-0.32,0.02,-0.15,10.49,-2.95,-0.07,-0.98,-0.12,22.79,0.92,25.8,0.28,0.28,2.49,3.77,-0.13,-1.07,0.32,11.33,8.99,0.08,1.22,2.57,2.2,-0.15,-3.9,7.0
5.13,6.63,4.03,-17.6,6.41,12.33,1.62,2.89,-0.66,-0.81,10.35,-2.86,-0.32,-1.47,-0.39,19.88,0.29,25.58,-0.03,-0.44,2.18,3.46,-0.47,-1.15,-2.06,11.93,8.95,-0.3,0.12,2.31,2.14,-0.14,-4.0,7.02
5.77,5.82,4.31,-17.59,6.35,12.67,1.75,2.97,-0.9,-0.58,11.96,-2.54,-0.42,-1.76,-0.7,20.83,-1.04,21.42,-0.03,-0.2,2.21,4.33,-0.28,-1.34,-2.31,12.17,9.56,-0.66,0.56,2.81,2.19,0.05,-4.22,7.28
5.6,5.82,4.57,-17.59,6.28,12.35,1.73,2.97,-1.45,-1.27,11.96,-2.79,-0.53,-1.76,-1.07,20.83,-1.04,22.86,-0.15,-0.35,1.1,4.01,-0.43,-1.34,-2.27,12.17,10.69,-1.18,0.61,2.02,2.19,-0.51,-4.56,7.15
5.53,5.14,4.54,-17.29,6.5,12.97,1.93,3.45,-1.45,-1.29,11.81,-2.68,-0.38,-2.4,-0.65,22.23,0.53,22.58,-0.21,0.37,1.26,4.44,0.44,-1.39,-2.03,11.77,10.54,-0.71,0.53,2.11,2.42,-0.01,-4.41,7.03
5.42,4.7,3.79,-17.68,6.57,12.86,1.66,3.53,-1.39,-1.7,11.28,-2.88,-0.74,-2.61,-0.77,22.47,1.53,22.16,-0.37,0.12,0.93,4.33,0.42,-1.63,-2.26,11.51,9.84,-1.27,0.63,1.81,2.05,-0.11,-4.86,7.15
5.45,4.69,3.37,-18.11,7.16,12.92,1.73,2.52,-1.36,0.01,11.01,-3.1,-1.28,-2.8,-1.07,22.12,1.54,22.43,-0.55,-0.4,-0.2,4.24,-0.13,-2.04,-1.84,12.0,9.22,-0.82,0.99,1.7,1.56,-0.5,-5.6,6.85
6.25,5.52,3.51,-17.53,7.17,14.04,2.86,3.54,-1.43,-0.77,9.87,-2.9,-1.29,-2.57,-0.12,19.97,1.82,22.81,-0.41,1.07,-0.6,4.98,-0.08,-2.1,-1.47,12.33,9.15,-0.4,1.57,2.78,1.96,-0.05,-4.99,7.29
5.92,5.06,2.89,-17.36,7.06,13.76,2.67,4.65,-1.59,-1.09,9.25,-2.98,-1.61,-3.28,-0.43,20.53,1.59,24.24,-0.51,1.11,-0.8,5.02,-0.58,-2.85,-2.41,12.22,8.83,-0.47,0.44,1.99,1.04,-0.23,-6.01,7.24
5.42,3.9,2.94,-17.36,6.81,13.3,2.21,4.65,-1.53,-1.72,9.25,-3.06,-1.47,-3.28,-0.71,20.53,1.02,24.18,-0.5,0.08,-0.32,4.83,-1.08,-2.85,-0.06,12.22,8.74,-1.16,0.21,1.71,1.04,-0.32,-6.3,6.9
5.42,3.9,2.94,-17.1,6.81,13.3,2.21,4.13,-1.53,-1.72,9.01,-3.06,-1.47,-3.69,-0.71,20.31,1.02,24.18,-0.5,0.08,-0.32,4.83,-1.08,-2.53,-0.06,11.97,8.74,-1.16,0.21,1.71,1.46,-0.32,-6.3,6.9
5.32,3.83,2.86,-17.29,6.95,13.56,1.74,5.86,-1.44,-1.43,9.15,-2.85,-1.17,-3.05,-0.58,18.68,0.85,25.53,-0.51,0.06,0.17,5.25,-0.99,-2.7,-1.81,11.59,10.23,-1.97,0.84,0.87,2.64,-0.23,-6.0,7.22
4.73,3.13,3.5,-17.47,7.33,13.39,1.75,5.86,-1.6,-1.81,8.82,-3.04,-1.06,-2.67,-1.07,18.42,0.83,24.93,-0.56,-0.42,0.18,4.95,-1.07,-3.12,-1.79,11.79,10.02,-1.36,0.83,0.72,0.62,-0.38,-5.97,6.99
5.16,3.72,3.2,-17.55,7.5,13.85,2.13,5.83,-1.47,-1.67,8.63,-3.01,-1.26,-2.5,-0.96,18.0,1.25,24.85,-0.52,-0.21,0.2,5.24,-1.14,-3.22,-2.68,11.61,9.93,-1.61,0.84,0.76,1.08,-0.32,-5.55,7.39
5.49,1.56,3.01,-17.26,7.52,14.3,2.83,5.64,-1.42,-2.82,7.92,-3.04,-1.28,-2.41,-0.44,16.64,1.84,23.35,-0.36,0.37,0.33,5.77,-0.88,-3.08,-2.51,11.65,9.13,0.26,1.41,0.36,1.44,0.03,-6.02,7.58
4.61,1.28,2.64,-17.48,7.79,13.69,2.11,5.38,-1.68,-2.29,7.48,-3.22,-1.48,-2.78,-0.71,17.2,1.33,20.15,-0.58,0.26,0.04,5.4,-1.59,-3.74,-3.23,11.3,8.53,-0.32,0.76,-1.23,0.17,-0.48,-6.49,7.3
4.61,1.28,2.64,-17.48,7.79,13.69,2.11,5.38,-1.68,-2.29,7.48,-3.22,-1.48,-2.78,-0.71,17.2,1.33,20.15,-0.58,0.26,0.04,5.4,-1.59,-3.74,-3.23,11.3,8.53,-0.32,0.76,-1.23,0.17,-0.48,-6.49,7.3
3.59,1.28,2.67,-17.37,7.18,13.72,2.36,6.6,-1.93,-2.95,7.7,-3.74,-1.24,-2.66,-0.74,17.16,1.38,20.24,-0.59,-0.15,-0.39,5.16,-1.38,-3.73,-3.28,11.37,8.64,-1.89,1.5,-3.33,-0.03,-0.29,-5.56,7.29
4.05,0.47,2.94,-17.26,7.21,13.59,2.84,6.6,-1.96,-4.66,7.64,-3.73,-0.97,-2.84,-0.98,17.42,-0.62,21.26,-0.46,-0.31,0.18,5.25,-1.1,-3.75,-2.92,11.18,8.33,-1.93,1.46,-3.99,0.97,-0.4,-5.09,7.3
4.05,0.47,3.37,-17.26,7.21,13.59,2.5,6.6,-1.58,-4.66,7.64,-3.73,-0.97,-2.84,-0.98,17.42,-0.62,21.26,-0.42,0.76,0.36,5.32,-1.1,-3.75,-2.72,11.18,8.6,-1.93,2.44,-3.99,0.97,-0.24,-5.09,7.3
3.09,0.91,2.29,-15.24,6.73,12.48,1.65,5.85,-1.45,-5.04,7.97,-3.49,-0.72,-2.53,-1.27,17.57,1.62,20.23,-0.85,-0.69,-0.17,5.32,-0.75,-3.34,-2.81,10.65,8.32,-1.24,1.62,-4.14,1.29,-0.31,-5.45,7.07
0.71,1.7,2.57,-16.4,6.61,12.79,1.7,5.13,-1.3,-5.24,9.17,-3.26,-0.51,-2.93,-0.74,19.43,0.5,19.87,-0.71,-0.15,0.13,4.95,-0.65,-3.27,-2.47,10.47,8.46,-1.72,1.74,-2.89,1.88,-0.46,-5.26,7.31
0.45,2.86,2.7,-16.45,6.95,12.99,3.38,5.72,-1.07,-4.17,8.84,-3.07,-0.36,-2.5,-0.61,20.89,0.71,19.3,-0.69,-0.43,0.14,5.23,-0.92,-3.94,-2.33,11.0,8.62,-0.67,1.97,-3.7,2.33,-0.48,-5.54,7.14
1.02,2.79,3.54,-16.33,6.74,13.26,3.05,6.31,-0.98,-4.92,8.89,-3.08,-0.29,-2.07,-0.36,20.09,0.89,19.34,-0.61,-0.59,0.24,4.96,-0.48,-3.62,-2.68,10.69,9.11,-0.57,2.7,-4.12,3.46,-0.34,-4.81,7.13
1.02,2.39,2.91,-15.84,6.88,12.9,2.79,5.76,-0.95,-5.01,8.8,-3.0,-0.3,-2.3,-0.61,20.15,0.59,19.43,-0.68,-0.44,0.23,4.97,-0.76,-3.63,-0.26,10.71,9.38,-1.32,2.46,-3.97,2.38,-0.61,-5.07,7.21
1.9,4.21,3.23,-15.71,6.93,13.02,3.6,6.43,-0.73,-4.72,8.61,-3.14,-0.11,-2.1,-0.26,19.18,0.73,20.22,-0.45,-0.97,0.5,5.24,-0.56,-3.51,0.01,11.13,9.59,-0.99,2.6,-3.8,1.38,-0.26,-5.42,7.28
1.26,2.44,3.15,-15.61,6.78,12.7,3.28,6.35,-0.81,-4.26,8.51,-3.06,-0.28,-2.42,-0.18,19.95,0.49,19.16,-0.5,0.32,1.16,5.12,-0.81,-3.92,-1.88,11.06,10.32,-1.83,2.98,-3.74,1.47,-0.08,-5.56,7.24
2.66,1.1,3.13,-15.89,6.49,12.24,2.15,6.42,-1.13,-5.11,7.62,-3.11,-0.45,-2.64,-0.5,20.24,0.17,19.22,-0.46,-0.4,1.45,4.93,-1.02,-4.3,-2.21,10.97,12.43,-1.44,2.69,-3.62,2.2,-0.31,-5.76,6.92
2.66,1.1,3.13,-15.89,6.49,12.24,2.15,6.42,-1.13,-5.11,7.62,-3.11,-0.45,-2.64,-0.5,20.24,0.17,19.22,-0.46,-0.4,1.45,4.93,-1.02,-4.3,-2.21,10.97,12.43,-1.44,2.69,-3.62,2.2,-0.31,-5.76,6.92
2.64,1.91,2.99,-14.2,6.21,11.78,0.57,6.35,-1.14,-5.29,7.6,-3.39,-0.61,-2.83,-0.78,20.44,-0.15,17.64,-0.38,-0.78,1.02,4.41,-1.22,-4.47,-3.82,10.62,12.08,-2.92,2.28,-3.38,1.05,-0.22,-5.7,6.73
2.64,1.91,2.99,-14.2,6.21,11.78,0.57,6.35,-1.14,-5.29,7.6,-3.39,-0.61,-2.83,-0.78,20.44,-0.15,17.64,-0.38,-0.78,1.02,4.41,-1.22,-4.47,-3.82,10.62,12.08,-2.92,2.28,-3.38,1.05,-0.22,-5.7,6.73
2.58,1.59,2.79,-14.69,6.38,10.87,0.86,5.64,-1.43,-5.84,8.54,-3.13,-0.89,-1.64,-0.81,21.19,-0.61,16.26,-0.31,-0.84,1.28,3.95,-1.1,-4.11,-5.78,10.78,11.46,-2.1,1.68,-3.57,1.09,-0.21,-5.59,7.08
2.48,3.21,2.91,-14.44,6.23,10.9,1.0,5.6,-1.03,-3.8,9.19,-3.25,-0.83,-1.6,-0.57,21.15,-0.09,14.26,-0.25,-0.43,0.69,3.92,-1.01,-4.12,-5.58,11.03,12.75,-1.9,2.53,-3.55,1.36,-0.44,-5.28,7.81
2.43,2.61,3.37,-14.49,6.16,11.28,1.32,6.23,-0.94,-5.25,9.37,-2.72,-0.71,-1.39,-0.51,21.15,0.08,14.77,-0.14,-0.11,1.22,4.38,-0.72,-3.76,-5.41,10.84,14.35,-1.56,2.94,-3.56,2.13,-0.29,-5.03,7.07
3.03,2.6,3.4,-14.31,6.12,10.83,0.73,6.25,-1.15,-5.21,9.69,-2.91,-0.6,-1.33,-0.51,21.18,-0.09,14.2,0.07,0.06,1.54,4.06,-0.48,-3.9,-5.74,10.58,14.07,-2.43,2.85,-4.11,2.15,-0.07,-5.13,7.34
2.84,2.53,3.17,-14.62,6.37,10.76,0.58,6.48,-0.96,-4.02,7.22,-2.84,-0.6,-2.87,-0.57,20.39,0.33,12.9,-0.05,-1.21,1.62,3.99,-0.07,-3.75,-6.67,10.81,14.12,-2.5,3.4,-4.21,2.05,-0.19,-5.21,6.91
3.09,2.2,3.66,-14.64,6.22,10.74,0.74,6.48,-0.66,-3.9,6.36,-2.68,-0.63,-2.86,-0.55,17.39,0.95,13.26,0.09,-1.94,1.76,4.15,-0.2,-3.7,-5.19,10.87,13.78,-2.32,3.09,-4.12,2.75,-0.04,-4.8,6.98
3.09,2.2,3.66,-14.64,6.22,10.74,0.43,6.43,-0.94,-3.9,6.36,-2.68,-0.63,-2.86,-0.55,17.39,0.95,13.26,0.05,-2.97,1.29,4.15,-0.2,-3.7,-5.19,10.87,13.59,-2.32,3.09,-4.12,2.75,-0.25,-4.8,6.98
2.92,2.66,3.18,-15.12,6.38,10.29,0.78,6.24,-0.72,-3.34,6.73,-2.58,-0.69,-3.94,-0.58,19.37,0.65,12.14,0.23,-3.22,1.17,4.01,-0.06,-3.7,-5.38,10.79,13.5,-2.48,2.74,-4.26,2.16,0.03,-4.86,6.61
2.73,2.53,2.98,-15.69,6.15,10.25,1.12,7.22,-0.96,-2.41,6.17,-2.17,-0.87,-3.94,-0.92,20.13,0.13,12.9,0.19,-3.03,0.93,3.65,-0.41,-4.04,-5.35,11.24,13.66,-3.19,2.82,-5.28,2.71,-0.32,-4.9,6.42
2.73,2.53,2.98,-15.69,6.15,10.25,1.12,7.22,-0.96,-2.41,6.17,-2.17,-0.87,-3.94,-0.92,20.13,0.13,12.9,0.19,-3.03,0.93,3.65,-0.41,-4.04,-5.35,11.24,13.66,-3.19,2.82,-5.28,2.71,-0.32,-4.9,6.42
2.49,2.38,2.05,-16.3,6.04,9.79,0.76,7.11,-0.96,-3.21,6.78,-2.38,-1.12,-4.49,-1.3,20.48,-0.63,15.85,0.25,-3.32,1.36,3.18,-0.8,-4.89,-6.77,12.85,16.1,-2.46,3.05,-6.31,2.2,-0.3,-4.91,6.65
1.41,2.38,2.16,-16.3,6.23,9.79,1.02,7.11,-0.66,-2.35,6.78,-2.61,-1.12,-4.49,-1.3,20.48,-0.63,14.37,0.27,-3.02,1.13,3.41,-0.91,-4.89,-6.75,12.85,16.79,-1.63,3.0,-6.12,2.2,-0.33,-5.26,6.65
2.52,0.8,2.23,-16.16,6.49,9.83,1.0,7.42,-0.87,-1.46,6.6,-2.5,-1.05,-1.21,-0.47,20.96,-0.56,11.87,0.31,-2.98,1.54,3.59,-0.37,-5.41,-5.64,12.19,16.16,-2.06,2.66,-6.27,2.72,-0.32,-4.6,5.93
2.52,0.8,2.37,-16.16,6.49,9.83,0.85,7.42,-1.11,-1.83,6.6,-2.5,-1.05,-1.21,-0.47,20.96,-0.56,13.0,0.46,-2.7,1.32,3.59,-0.37,-5.41,-5.64,12.19,15.6,-2.06,2.44,-6.27,2.72,-0.28,-4.6,5.93
2.65,1.06,2.91,-16.13,7.46,10.51,1.84,9.15,-0.91,-1.72,7.04,-2.41,-1.12,-4.07,-0.31,18.86,-0.16,12.57,0.41,-2.09,1.47,4.57,-0.02,-5.12,-5.84,12.39,13.64,-2.25,2.59,-5.47,2.04,-0.16,-4.18,4.95
3.28,2.56,2.82,-16.3,7.92,11.34,2.31,8.57,-0.49,-1.55,6.88,-2.18,-0.83,-4.33,0.29,19.59,0.52,11.95,0.46,-1.73,1.57,5.52,0.24,-4.75,-5.39,12.13,12.93,-1.7,3.41,-5.96,4.08,0.12,-3.38,4.88
3.76,-0.2,2.99,-16.51,7.78,11.52,2.97,8.71,-0.31,-0.46,6.85,-2.14,-0.62,-4.18,0.18,19.39,-0.55,10.79,0.54,-1.88,1.41,5.26,0.37,-4.8,-5.5,12.15,12.97,-0.19,3.97,-6.27,3.76,0.39,-3.96,4.5
3.11,-2.41,2.63,-16.87,7.98,10.94,2.82,8.71,-0.75,-2.21,6.46,-2.37,-0.97,-4.34,-0.16,18.86,-1.07,8.81,0.56,-1.72,1.08,4.98,0.08,-5.36,-6.42,12.56,12.75,-0.43,2.76,-7.16,2.31,-0.22,-4.21,4.29
3.11,-2.41,2.63,-16.87,7.98,10.94,2.9,7.89,-0.75,-2.21,6.46,-2.37,-0.97,-4.34,-0.16,18.86,-1.07,8.81,1.16,-1.63,0.1,4.98,0.08,-5.36,-6.42,12.56,12.39,-0.43,3.01,-7.16,2.31,-0.22,-4.21,4.29
3.11,-2.41,2.63,-16.87,7.98,10.94,2.9,7.89,-0.75,-2.21,6.46,-2.37,-0.97,-4.34,-0.16,18.86,-1.07,8.81,1.16,-1.63,0.1,4.98,0.08,-5.36,-6.42,12.56,12.39,-0.43,3.01,-7.16,2.31,-0.22,-4.21,4.29
3.63,-3.43,2.72,-19.07,9.12,11.53,3.12,8.61,-1.11,-0.06,5.8,-3.05,-1.06,-3.26,-0.49,19.2,0.48,7.39,3.52,-2.2,-0.66,5.15,-0.35,-5.19,-4.73,13.53,10.23,-1.43,2.42,-10.97,2.13,-0.1,-4.61,3.69
4.47,-3.93,3.47,-17.66,8.19,12.34,4.28,9.17,-0.73,-0.24,5.9,-2.56,-0.71,-1.97,0.46,19.03,1.2,10.03,3.62,-1.24,-0.74,5.53,0.18,-4.72,-3.94,12.3,10.86,-0.65,3.09,-10.68,2.74,0.49,-5.5,4.25
2.79,-4.78,2.47,-18.81,8.77,11.12,3.55,8.02,-1.43,-1.27,6.2,-3.1,-0.97,-2.77,-0.67,18.48,0.52,8.65,3.58,-1.27,-1.56,3.87,0.01,-5.12,-5.18,12.12,10.38,-1.8,1.83,-10.26,1.24,0.1,-6.5,3.38
3.18,-4.13,2.52,-18.18,7.37,11.15,3.19,8.57,-1.56,-1.35,5.82,-3.18,-0.61,-2.38,-0.22,18.11,-0.68,8.93,4.83,-1.97,-1.25,4.16,-0.01,-5.3,-3.99,11.6,10.24,-0.92,3.09,-9.38,0.71,0.73,-6.2,4.3
1.67,-3.88,1.35,-19.15,7.12,9.43,1.31,6.59,-2.12,-0.92,5.56,-3.18,-0.82,-5.52,-0.87,16.42,-1.69,9.64,6.22,-1.86,-0.48,3.14,-0.78,-5.9,-6.42,10.51,10.14,-1.16,1.85,-10.09,-0.61,-0.09,-6.35,4.79
2.38,-2.53,1.88,-18.25,6.25,9.44,0.94,6.31,-1.75,-1.66,5.59,-2.63,-0.27,-6.61,0.08,15.12,-1.5,9.39,7.64,-1.7,-0.96,3.32,-0.25,-4.41,-5.98,10.43,9.55,-1.11,2.86,-9.52,0.32,0.4,-5.87,5.98
1.04,-2.1,1.36,-18.25,7.39,8.89,-0.39,6.31,-2.25,-3.17,5.43,-2.36,-0.25,-7.09,-0.26,14.45,-1.84,9.65,6.13,-2.15,-1.87,2.79,-0.37,-4.48,-6.52,10.86,8.9,-2.74,1.97,-9.59,-0.01,0.42,-6.54,5.48
1.04,-2.1,1.36,-21.79,7.39,8.89,0.14,5.1,-2.12,-3.17,5.43,-2.36,-0.25,-7.09,-0.26,14.45,-1.84,9.65,5.58,-1.82,-1.3,3.05,-0.37,-4.48,-6.52,10.86,9.17,-2.74,1.97,-9.59,-0.01,0.1,-6.54,5.48
1.79,-1.35,1.69,-22.45,6.87,9.21,-0.06,5.33,-2.1,-1.89,5.79,-1.79,-0.43,-5.67,-0.36,13.2,-2.01,7.42,5.52,-1.89,-0.76,3.12,-1.22,-4.99,-6.07,11.8,9.75,-3.19,1.86,-9.51,0.69,0.22,-5.54,5.48
1.46,-0.22,1.65,-21.81,6.86,8.77,0.06,3.97,-2.21,-1.74,3.77,-1.32,-0.58,-6.21,-0.87,13.42,-2.33,7.63,6.1,-2.31,-1.17,2.56,-1.59,-5.49,-6.43,11.4,9.85,-2.81,2.06,-11.02,-0.04,-0.5,-6.11,5.33
1.46,-0.22,1.65,-21.81,6.86,8.77,0.23,3.97,-2.21,-1.74,3.77,-1.32,-0.58,-6.21,-0.87,13.42,-2.33,7.63,6.11,-2.92,-0.59,2.56,-1.59,-5.49,-6.43,11.4,9.81,-2.81,2.06,-11.02,-0.04,-0.5,-6.11,5.33
2.28,1.75,1.66,-22.64,6.93,9.36,0.23,4.68,-1.68,-3.39,4.49,-1.38,-0.31,-6.13,-0.41,12.64,-1.35,7.54,6.11,-2.92,-0.59,2.83,-1.21,-5.18,-6.1,11.43,9.39,-2.26,2.1,-10.36,0.52,0.2,-6.23,5.11
1.33,1.12,1.63,-24.61,7.41,9.13,1.07,4.35,-1.51,-3.47,3.76,-1.34,-0.33,-6.24,-0.86,11.62,-2.33,7.43,7.79,-2.88,-0.73,2.03,-1.61,-5.81,-6.25,10.76,8.59,-2.5,2.39,-9.92,0.27,-0.18,-4.96,4.31
1.91,-1.89,2.15,-25.07,7.94,9.76,0.57,4.51,-1.63,-2.31,1.7,-1.91,-0.72,-6.76,-0.61,10.24,-1.65,5.92,8.53,-3.01,-1.04,2.15,-0.93,-6.47,-5.91,10.88,7.34,-2.98,2.29,-11.17,-0.03,-0.51,-4.67,3.47
1.75,-1.82,2.18,-25.42,8.08,10.37,1.03,5.02,-1.05,-1.08,1.02,-2.31,-0.71,-6.73,-0.35,11.59,-1.16,5.41,9.78,-2.21,-0.86,2.13,-0.72,-6.04,-5.46,10.75,6.64,-2.43,2.98,-10.35,0.42,-0.01,-4.61,2.89
1.55,-1.11,1.99,-25.75,7.72,10.36,2.01,5.21,-0.92,-2.66,-0.56,-2.74,-0.62,-6.88,-1.27,10.41,-1.66,2.88,11.87,-2.42,-0.74,2.41,-1.07,-6.49,-5.52,10.47,5.85,-1.54,3.38,-9.68,0.12,0.07,-4.82,2.54
1.24,-0.69,2.23,-26.32,7.7,10.17,3.01,4.72,-0.95,-3.45,0.24,-3.29,-0.83,-7.44,-1.7,9.34,-1.85,4.4,13.58,-2.61,-0.62,2.11,-1.46,-6.68,-4.71,10.35,5.93,-1.71,2.61,-9.84,0.11,-0.41,-4.65,2.03
1.24,-0.69,2.23,-26.32,7.7,10.17,3.01,4.72,-0.95,-3.45,0.24,-3.29,-0.83,-7.44,-1.7,9.34,-1.85,4.4,13.58,-2.61,-0.62,2.11,-1.46,-6.68,-4.71,10.35,5.93,-1.71,2.61,-9.84,0.11,-0.41,-4.65,2.03
-0.14,-1.45,2.65,-27.07,7.37,10.48,2.61,5.13,-1.34,-3.52,-0.6,-3.09,-0.44,-7.78,-1.57,6.39,-1.8,3.37,12.76,-2.27,-0.71,2.11,-1.38,-6.94,-4.43,11.12,5.18,-1.52,1.88,-9.68,-0.12,-0.14,-5.26,2.09
-1.07,-2.46,2.33,-25.02,7.12,9.72,2.61,4.64,-1.51,-4.39,-2.61,-2.95,-0.75,-8.12,-1.78,6.61,-2.49,2.3,11.98,-3.6,-0.81,1.52,-2.0,-7.26,-6.2,10.4,4.93,-2.22,0.49,-10.72,-0.58,-1.1,-5.88,1.73
-0.3,-1.49,2.27,-25.04,7.78,10.25,2.91,5.96,-1.31,-3.45,-2.16,-3.14,-0.65,-5.06,-2.28,7.06,-2.23,1.6,10.22,-3.63,-0.6,1.82,-1.52,-7.1,-4.68,10.33,5.27,-1.28,1.2,-10.54,1.14,-0.29,-5.03,1.63
-0.54,-2.85,2.4,-25.0,7.75,10.43,2.51,6.36,-1.26,-4.12,-1.34,-3.24,-0.49,-4.75,-1.87,7.19,-1.79,0.65,11.53,-4.38,-0.64,1.0,-1.68,-6.55,-4.55,10.52,6.37,-2.24,0.92,-10.74,0.4,-0.54,-5.24,1.4
-0.43,-2.83,2.73,-25.65,8.12,10.58,2.87,5.89,-1.06,-3.99,0.19,-3.09,-0.45,-3.96,-1.66,7.42,-1.87,-1.15,11.23,-4.0,-0.64,1.31,-1.88,-6.5,-4.12,10.52,6.58,-2.2,1.24,-10.71,0.23,-0.23,-5.58,1.27
-0.64,-1.91,2.82,-24.94,7.92,10.48,3.35,4.21,-0.51,-4.11,0.86,-3.74,-0.68,-3.85,-2.06,8.47,-1.97,-1.61,10.25,-4.36,-0.9,1.27,-1.92,-6.83,-3.12,9.99,5.46,-2.12,0.91,-10.86,-0.26,-0.87,-5.79,0.66
